#2024-07-18 17:19:06.373301, Temp:  28.9°C, Humi: 45.7 %
Sourced_voltage,Channel_Current
-1.5,+7.526470E-04
-1.5,+7.526540E-04
-1.5,+7.526490E-04
-1.5,+7.526590E-04
-1.5,+7.526410E-04
-1.5,+7.526510E-04
-1.5,+7.526650E-04
-1.5,+7.526630E-04
-1.5,+7.526800E-04
-1.5,+7.526740E-04
-1.4,+6.730420E-04
-1.4,+6.730480E-04
-1.4,+6.730450E-04
-1.4,+6.730490E-04
-1.4,+6.730430E-04
-1.4,+6.730520E-04
-1.4,+6.730540E-04
-1.4,+6.730540E-04
-1.4,+6.730560E-04
-1.4,+6.730510E-04
-1.3,+5.937480E-04
-1.3,+5.937410E-04
-1.3,+5.937500E-04
-1.3,+5.937440E-04
-1.3,+5.937480E-04
-1.3,+5.937370E-04
-1.3,+5.937370E-04
-1.3,+5.937400E-04
-1.3,+5.937380E-04
-1.3,+5.937410E-04
-1.2,+5.148580E-04
-1.2,+5.148520E-04
-1.2,+5.148500E-04
-1.2,+5.148530E-04
-1.2,+5.148390E-04
-1.2,+5.148610E-04
-1.2,+5.148410E-04
-1.2,+5.148440E-04
-1.2,+5.148540E-04
-1.2,+5.148500E-04
-1.1,+4.364940E-04
-1.1,+4.365030E-04
-1.1,+4.364960E-04
-1.1,+4.365030E-04
-1.1,+4.365000E-04
-1.1,+4.364990E-04
-1.1,+4.364980E-04
-1.1,+4.365000E-04
-1.1,+4.364940E-04
-1.1,+4.364980E-04
-1.0,+3.588560E-04
-1.0,+3.588530E-04
-1.0,+3.588640E-04
-1.0,+3.588580E-04
-1.0,+3.588600E-04
-1.0,+3.588550E-04
-1.0,+3.588500E-04
-1.0,+3.588520E-04
-1.0,+3.588470E-04
-1.0,+3.588520E-04
-0.8999999999999999,+2.822520E-04
-0.8999999999999999,+2.822560E-04
-0.8999999999999999,+2.822610E-04
-0.8999999999999999,+2.822750E-04
-0.8999999999999999,+2.822600E-04
-0.8999999999999999,+2.822570E-04
-0.8999999999999999,+2.822480E-04
-0.8999999999999999,+2.822560E-04
-0.8999999999999999,+2.822620E-04
-0.8999999999999999,+2.822500E-04
-0.7999999999999999,+2.073040E-04
-0.7999999999999999,+2.072840E-04
-0.7999999999999999,+2.073050E-04
-0.7999999999999999,+2.072900E-04
-0.7999999999999999,+2.072960E-04
-0.7999999999999999,+2.072780E-04
-0.7999999999999999,+2.072890E-04
-0.7999999999999999,+2.072900E-04
-0.7999999999999999,+2.072940E-04
-0.7999999999999999,+2.072950E-04
-0.7,+1.351730E-04
-0.7,+1.351640E-04
-0.7,+1.351770E-04
-0.7,+1.351700E-04
-0.7,+1.351660E-04
-0.7,+1.351710E-04
-0.7,+1.351650E-04
-0.7,+1.351690E-04
-0.7,+1.351730E-04
-0.7,+1.351640E-04
-0.6,+6.882110E-05
-0.6,+6.890700E-05
-0.6,+6.890900E-05
-0.6,+6.889940E-05
-0.6,+6.890810E-05
-0.6,+6.889470E-05
-0.6,+6.891590E-05
-0.6,+6.889560E-05
-0.6,+6.891430E-05
-0.6,+6.890180E-05
-0.5,+1.843840E-05
-0.5,+1.844610E-05
-0.5,+1.844740E-05
-0.5,+1.843580E-05
-0.5,+1.844730E-05
-0.5,+1.844580E-05
-0.5,+1.844510E-05
-0.5,+1.843670E-05
-0.5,+1.844780E-05
-0.5,+1.843940E-05
-0.3999999999999999,+1.509110E-06
-0.3999999999999999,+1.509420E-06
-0.3999999999999999,+1.509850E-06
-0.3999999999999999,+1.509390E-06
-0.3999999999999999,+1.509930E-06
-0.3999999999999999,+1.510070E-06
-0.3999999999999999,+1.510180E-06
-0.3999999999999999,+1.510100E-06
-0.3999999999999999,+1.510230E-06
-0.3999999999999999,+1.509880E-06
-0.2999999999999998,+9.230200E-08
-0.2999999999999998,+9.160600E-08
-0.2999999999999998,+9.147100E-08
-0.2999999999999998,+9.155900E-08
-0.2999999999999998,+9.164100E-08
-0.2999999999999998,+9.144800E-08
-0.2999999999999998,+9.162800E-08
-0.2999999999999998,+9.131700E-08
-0.2999999999999998,+9.159500E-08
-0.2999999999999998,+9.131000E-08
-0.19999999999999996,+5.025000E-09
-0.19999999999999996,+4.947000E-09
-0.19999999999999996,+4.962000E-09
-0.19999999999999996,+4.941000E-09
-0.19999999999999996,+4.868000E-09
-0.19999999999999996,+5.109000E-09
-0.19999999999999996,+4.821000E-09
-0.19999999999999996,+5.111000E-09
-0.19999999999999996,+4.843000E-09
-0.19999999999999996,+5.097000E-09
-0.09999999999999987,+2.460000E-10
-0.09999999999999987,+2.310000E-10
-0.09999999999999987,+3.540000E-10
-0.09999999999999987,+2.210000E-10
-0.09999999999999987,+3.950000E-10
-0.09999999999999987,+2.190000E-10
-0.09999999999999987,+4.420000E-10
-0.09999999999999987,+1.600000E-10
-0.09999999999999987,+3.740000E-10
-0.09999999999999987,+9.300000E-11
0.0,-4.400000E-11
0.0,-9.000000E-12
0.0,-4.000000E-12
0.0,-1.800000E-11
0.0,-1.140000E-10
0.0,+7.600000E-11
0.0,-1.780000E-10
0.0,+1.540000E-10
0.0,-1.290000E-10
0.0,+1.110000E-10
0.0,+1.100000E-11
0.0,-6.200000E-11
0.0,-1.470000E-10
0.0,+9.100000E-11
0.0,+1.010000E-10
0.0,-7.500000E-11
0.0,+1.210000E-10
0.0,+7.000000E-11
0.0,-1.640000E-10
0.0,+1.500000E-11
2.0,-9.420000E-10
2.0,-5.560000E-10
2.0,-8.550000E-10
2.0,-5.930000E-10
2.0,-8.100000E-10
2.0,-6.620000E-10
2.0,-7.100000E-10
2.0,-5.850000E-10
2.0,-5.670000E-10
2.0,-7.840000E-10
4.0,-1.645000E-09
4.0,-1.363000E-09
4.0,-1.589000E-09
4.0,-1.356000E-09
4.0,-1.491000E-09
4.0,-1.340000E-09
4.0,-1.583000E-09
4.0,-1.252000E-09
4.0,-1.572000E-09
4.0,-1.304000E-09
6.0,-2.228000E-09
6.0,-2.117000E-09
6.0,-2.259000E-09
6.0,-2.122000E-09
6.0,-2.192000E-09
6.0,-2.229000E-09
6.0,-2.140000E-09
6.0,-2.253000E-09
6.0,-2.023000E-09
6.0,-2.109000E-09
8.0,-3.018000E-09
8.0,-2.882000E-09
8.0,-3.026000E-09
8.0,-2.919000E-09
8.0,-2.928000E-09
8.0,-3.022000E-09
8.0,-2.800000E-09
8.0,-3.036000E-09
8.0,-2.701000E-09
8.0,-2.957000E-09
10.0,-3.752000E-09
10.0,-3.499000E-09
10.0,-3.759000E-09
10.0,-3.433000E-09
10.0,-3.666000E-09
10.0,-3.462000E-09
10.0,-3.666000E-09
