#2024-07-20 12:22:45.904790, Temp:  27.8°C, Humi: 53.1 %
Sourced_voltage,Channel_Current
-1.5,+7.662060E-04
-1.5,+7.662020E-04
-1.5,+7.662000E-04
-1.5,+7.662050E-04
-1.5,+7.661910E-04
-1.5,+7.662150E-04
-1.5,+7.662020E-04
-1.5,+7.662160E-04
-1.5,+7.662060E-04
-1.5,+7.662150E-04
-1.4,+6.852040E-04
-1.4,+6.852090E-04
-1.4,+6.852220E-04
-1.4,+6.852130E-04
-1.4,+6.852100E-04
-1.4,+6.852050E-04
-1.4,+6.852110E-04
-1.4,+6.852250E-04
-1.4,+6.852260E-04
-1.4,+6.852340E-04
-1.3,+6.045280E-04
-1.3,+6.045360E-04
-1.3,+6.045450E-04
-1.3,+6.045350E-04
-1.3,+6.045320E-04
-1.3,+6.045380E-04
-1.3,+6.045520E-04
-1.3,+6.045300E-04
-1.3,+6.045410E-04
-1.3,+6.045400E-04
-1.2,+5.242870E-04
-1.2,+5.242860E-04
-1.2,+5.242920E-04
-1.2,+5.242960E-04
-1.2,+5.242820E-04
-1.2,+5.243010E-04
-1.2,+5.242760E-04
-1.2,+5.242920E-04
-1.2,+5.242860E-04
-1.2,+5.242940E-04
-1.1,+4.445760E-04
-1.1,+4.445940E-04
-1.1,+4.445870E-04
-1.1,+4.445860E-04
-1.1,+4.445800E-04
-1.1,+4.445770E-04
-1.1,+4.445750E-04
-1.1,+4.445780E-04
-1.1,+4.445880E-04
-1.1,+4.445810E-04
-1.0,+3.656060E-04
-1.0,+3.656160E-04
-1.0,+3.656100E-04
-1.0,+3.656170E-04
-1.0,+3.656040E-04
-1.0,+3.656070E-04
-1.0,+3.656040E-04
-1.0,+3.656020E-04
-1.0,+3.656060E-04
-1.0,+3.656060E-04
-0.8999999999999999,+2.877100E-04
-0.8999999999999999,+2.876960E-04
-0.8999999999999999,+2.876910E-04
-0.8999999999999999,+2.876980E-04
-0.8999999999999999,+2.876980E-04
-0.8999999999999999,+2.876920E-04
-0.8999999999999999,+2.877090E-04
-0.8999999999999999,+2.876960E-04
-0.8999999999999999,+2.876980E-04
-0.8999999999999999,+2.876940E-04
-0.7999999999999999,+2.114470E-04
-0.7999999999999999,+2.114530E-04
-0.7999999999999999,+2.114470E-04
-0.7999999999999999,+2.114400E-04
-0.7999999999999999,+2.114430E-04
-0.7999999999999999,+2.114440E-04
-0.7999999999999999,+2.114400E-04
-0.7999999999999999,+2.114420E-04
-0.7999999999999999,+2.114540E-04
-0.7999999999999999,+2.114460E-04
-0.7,+1.380670E-04
-0.7,+1.380710E-04
-0.7,+1.380720E-04
-0.7,+1.380750E-04
-0.7,+1.380660E-04
-0.7,+1.380700E-04
-0.7,+1.380690E-04
-0.7,+1.380700E-04
-0.7,+1.380720E-04
-0.7,+1.380710E-04
-0.6,+7.055660E-05
-0.6,+7.064030E-05
-0.6,+7.063340E-05
-0.6,+7.065150E-05
-0.6,+7.065200E-05
-0.6,+7.064160E-05
-0.6,+7.065560E-05
-0.6,+7.063220E-05
-0.6,+7.065120E-05
-0.6,+7.064130E-05
-0.5,+1.913050E-05
-0.5,+1.913270E-05
-0.5,+1.913530E-05
-0.5,+1.913570E-05
-0.5,+1.913550E-05
-0.5,+1.913390E-05
-0.5,+1.912620E-05
