#2024-07-18 15:27:41.396774, Temp:  28.2°C, Humi: 48.0 %
Sourced_voltage,Channel_Current
-1.5,+7.662390E-04
-1.5,+7.662240E-04
-1.5,+7.662510E-04
-1.5,+7.662390E-04
-1.5,+7.662430E-04
-1.5,+7.662490E-04
-1.5,+7.662430E-04
-1.5,+7.662490E-04
-1.5,+7.662430E-04
-1.5,+7.662420E-04
-1.4,+6.852670E-04
-1.4,+6.852920E-04
-1.4,+6.852780E-04
-1.4,+6.852890E-04
-1.4,+6.852830E-04
-1.4,+6.852810E-04
-1.4,+6.852840E-04
-1.4,+6.852840E-04
-1.4,+6.852800E-04
-1.4,+6.852950E-04
-1.3,+6.046290E-04
-1.3,+6.046130E-04
-1.3,+6.046380E-04
-1.3,+6.046300E-04
-1.3,+6.046290E-04
-1.3,+6.046260E-04
-1.3,+6.046240E-04
-1.3,+6.046400E-04
-1.3,+6.046150E-04
-1.3,+6.046380E-04
-1.2,+5.243930E-04
-1.2,+5.243980E-04
-1.2,+5.244070E-04
-1.2,+5.243990E-04
-1.2,+5.244050E-04
-1.2,+5.243960E-04
-1.2,+5.244050E-04
-1.2,+5.244060E-04
-1.2,+5.244000E-04
-1.2,+5.244130E-04
-1.1,+4.447180E-04
-1.1,+4.447280E-04
-1.1,+4.447190E-04
-1.1,+4.447260E-04
-1.1,+4.447230E-04
-1.1,+4.447110E-04
-1.1,+4.447320E-04
-1.1,+4.447030E-04
-1.1,+4.447380E-04
-1.1,+4.447090E-04
-1.0,+3.657750E-04
-1.0,+3.657800E-04
-1.0,+3.657740E-04
-1.0,+3.657690E-04
-1.0,+3.657710E-04
-1.0,+3.657550E-04
-1.0,+3.657750E-04
-1.0,+3.657540E-04
-1.0,+3.657760E-04
-1.0,+3.657550E-04
-0.8999999999999999,+2.879030E-04
-0.8999999999999999,+2.878860E-04
-0.8999999999999999,+2.878850E-04
-0.8999999999999999,+2.878860E-04
-0.8999999999999999,+2.878860E-04
-0.8999999999999999,+2.878830E-04
-0.8999999999999999,+2.878920E-04
-0.8999999999999999,+2.878820E-04
-0.8999999999999999,+2.878790E-04
-0.8999999999999999,+2.878880E-04
-0.7999999999999999,+2.116540E-04
-0.7999999999999999,+2.116580E-04
-0.7999999999999999,+2.116500E-04
-0.7999999999999999,+2.116510E-04
-0.7999999999999999,+2.116540E-04
-0.7999999999999999,+2.116380E-04
-0.7999999999999999,+2.116530E-04
-0.7999999999999999,+2.116370E-04
-0.7999999999999999,+2.116510E-04
-0.7999999999999999,+2.116450E-04
-0.7,+1.382920E-04
-0.7,+1.382740E-04
-0.7,+1.382900E-04
-0.7,+1.382740E-04
-0.7,+1.382900E-04
-0.7,+1.382750E-04
-0.7,+1.382840E-04
-0.7,+1.382910E-04
-0.7,+1.382810E-04
-0.7,+1.382860E-04
-0.6,+7.074980E-05
-0.6,+7.084270E-05
-0.6,+7.083400E-05
-0.6,+7.084950E-05
-0.6,+7.083400E-05
-0.6,+7.084150E-05
-0.6,+7.083270E-05
-0.6,+7.084530E-05
-0.6,+7.083750E-05
-0.6,+7.082870E-05
-0.5,+1.924120E-05
-0.5,+1.924190E-05
-0.5,+1.923890E-05
-0.5,+1.924520E-05
-0.5,+1.924700E-05
-0.5,+1.924180E-05
-0.5,+1.924680E-05
-0.5,+1.924250E-05
-0.5,+1.924880E-05
-0.5,+1.924290E-05
-0.3999999999999999,+1.607830E-06
-0.3999999999999999,+1.606180E-06
-0.3999999999999999,+1.606510E-06
-0.3999999999999999,+1.606730E-06
-0.3999999999999999,+1.605880E-06
-0.3999999999999999,+1.606550E-06
-0.3999999999999999,+1.605840E-06
-0.3999999999999999,+1.607000E-06
-0.3999999999999999,+1.607140E-06
-0.3999999999999999,+1.605770E-06
-0.2999999999999998,+1.004660E-07
-0.2999999999999998,+9.934500E-08
-0.2999999999999998,+9.955600E-08
-0.2999999999999998,+9.927200E-08
-0.2999999999999998,+9.965600E-08
-0.2999999999999998,+9.925000E-08
-0.2999999999999998,+9.967600E-08
-0.2999999999999998,+9.934900E-08
-0.2999999999999998,+9.955300E-08
-0.2999999999999998,+9.952000E-08
-0.19999999999999996,+5.541000E-09
-0.19999999999999996,+5.667000E-09
-0.19999999999999996,+5.401000E-09
-0.19999999999999996,+5.703000E-09
-0.19999999999999996,+5.390000E-09
-0.19999999999999996,+5.684000E-09
-0.19999999999999996,+5.441000E-09
-0.19999999999999996,+5.605000E-09
-0.19999999999999996,+5.437000E-09
-0.19999999999999996,+5.619000E-09
-0.09999999999999987,+2.970000E-10
-0.09999999999999987,+1.780000E-10
-0.09999999999999987,+3.440000E-10
-0.09999999999999987,+1.290000E-10
-0.09999999999999987,+3.820000E-10
-0.09999999999999987,+2.280000E-10
-0.09999999999999987,+2.990000E-10
-0.09999999999999987,+3.890000E-10
-0.09999999999999987,+2.020000E-10
-0.09999999999999987,+4.240000E-10
0.0,-1.400000E-10
0.0,+7.100000E-11
0.0,-1.900000E-10
0.0,+6.400000E-11
0.0,-1.920000E-10
0.0,-3.600000E-11
0.0,-5.700000E-11
0.0,+2.100000E-11
0.0,-1.510000E-10
0.0,-1.140000E-10
0.0,-2.000000E-12
0.0,-8.600000E-11
0.0,+5.300000E-11
0.0,-1.500000E-10
0.0,+8.200000E-11
0.0,-3.500000E-11
0.0,-1.800000E-11
0.0,+9.400000E-11
0.0,-1.830000E-10
0.0,+5.400000E-11
2.0,-6.840000E-10
2.0,-3.850000E-10
2.0,-6.400000E-10
2.0,-3.790000E-10
2.0,-4.280000E-10
2.0,-4.270000E-10
2.0,-5.120000E-10
2.0,-4.670000E-10
2.0,-4.510000E-10
2.0,-3.680000E-10
4.0,-1.173000E-09
4.0,-9.480000E-10
4.0,-1.106000E-09
4.0,-9.010000E-10
4.0,-1.170000E-09
4.0,-9.150000E-10
4.0,-1.160000E-09
4.0,-9.830000E-10
4.0,-1.071000E-09
4.0,-1.061000E-09
6.0,-1.689000E-09
6.0,-1.654000E-09
6.0,-1.574000E-09
6.0,-1.694000E-09
6.0,-1.482000E-09
6.0,-1.590000E-09
6.0,-1.541000E-09
6.0,-1.631000E-09
6.0,-1.496000E-09
6.0,-1.574000E-09
8.0,-2.057000E-09
8.0,-2.297000E-09
8.0,-2.117000E-09
8.0,-2.348000E-09
8.0,-2.019000E-09
8.0,-2.319000E-09
8.0,-2.008000E-09
8.0,-2.249000E-09
8.0,-2.035000E-09
8.0,-2.094000E-09
10.0,-2.546000E-09
10.0,-2.865000E-09
10.0,-2.498000E-09
10.0,-2.804000E-09
10.0,-2.517000E-09
10.0,-2.825000E-09
10.0,-2.578000E-09
10.0,-2.743000E-09
10.0,-2.665000E-09
10.0,-2.612000E-09
12.0,-2.963000E-09
12.0,-3.168000E-09
12.0,-2.917000E-09
12.0,-3.194000E-09
12.0,-2.895000E-09
12.0,-3.058000E-09
12.0,-2.963000E-09
12.0,-2.963000E-09
12.0,-3.044000E-09
12.0,-2.985000E-09
14.0,-3.406000E-09
14.0,-3.344000E-09
14.0,-3.419000E-09
14.0,-3.370000E-09
14.0,-3.405000E-09
14.0,-3.455000E-09
14.0,-3.275000E-09
14.0,-3.515000E-09
14.0,-3.177000E-09
14.0,-3.482000E-09
16.0,-3.894000E-09
16.0,-3.608000E-09
16.0,-3.897000E-09
16.0,-3.589000E-09
16.0,-3.847000E-09
16.0,-3.565000E-09
16.0,-3.861000E-09
16.0,-3.605000E-09
16.0,-3.605000E-09
16.0,-3.844000E-09
18.0,-3.982000E-09
18.0,-4.101000E-09
18.0,-4.051000E-09
18.0,-4.158000E-09
18.0,-3.953000E-09
18.0,-4.218000E-09
18.0,-3.981000E-09
18.0,-3.927000E-09
18.0,-4.095000E-09
18.0,-3.995000E-09
20.0,-4.336000E-09
20.0,-4.364000E-09
20.0,-4.202000E-09
20.0,-4.456000E-09
20.0,-4.171000E-09
20.0,-4.465000E-09
20.0,-4.226000E-09
20.0,-4.461000E-09
20.0,-4.325000E-09
20.0,-4.310000E-09
22.0,-4.494000E-09
22.0,-4.750000E-09
22.0,-4.646000E-09
22.0,-4.557000E-09
22.0,-4.629000E-09
22.0,-4.679000E-09
22.0,-4.512000E-09
22.0,-4.470000E-09
22.0,-4.615000E-09
22.0,-4.657000E-09
24.0,-4.684000E-09
24.0,-4.966000E-09
24.0,-4.713000E-09
24.0,-5.097000E-09
24.0,-4.797000E-09
24.0,-5.041000E-09
24.0,-5.008000E-09
24.0,-4.858000E-09
24.0,-4.926000E-09
24.0,-4.950000E-09
26.0,-5.231000E-09
26.0,-5.141000E-09
26.0,-5.124000E-09
26.0,-5.034000E-09
26.0,-4.993000E-09
26.0,-5.155000E-09
26.0,-4.979000E-09
26.0,-5.268000E-09
26.0,-4.973000E-09
26.0,-5.103000E-09
28.0,-5.657000E-09
28.0,-5.401000E-09
28.0,-5.573000E-09
28.0,-5.196000E-09
28.0,-5.394000E-09
28.0,-5.239000E-09
28.0,-5.371000E-09
28.0,-5.323000E-09
28.0,-5.455000E-09
28.0,-5.250000E-09
30.0,-5.591000E-09
30.0,-5.850000E-09
30.0,-5.607000E-09
30.0,-5.618000E-09
30.0,-5.628000E-09
30.0,-5.855000E-09
30.0,-5.542000E-09
30.0,-5.722000E-09
30.0,-5.446000E-09
30.0,-5.666000E-09
32.0,-5.940000E-09
32.0,-5.989000E-09
