#2024-07-16 14:48:34.040747, Temp:  27.5°C, Humi: 50.3 %
Sourced_voltage,Channel_Current
-1.5,+7.438350E-04
-1.5,+7.438360E-04
-1.5,+7.438390E-04
-1.5,+7.438210E-04
-1.5,+7.438540E-04
-1.5,+7.438590E-04
-1.5,+7.438760E-04
-1.5,+7.438920E-04
-1.5,+7.438560E-04
-1.5,+7.438440E-04
-1.4,+6.647780E-04
-1.4,+6.647730E-04
-1.4,+6.647720E-04
-1.4,+6.647580E-04
-1.4,+6.647800E-04
-1.4,+6.647660E-04
-1.4,+6.647590E-04
-1.4,+6.647820E-04
-1.4,+6.647880E-04
-1.4,+6.647650E-04
-1.3,+5.860110E-04
-1.3,+5.860130E-04
-1.3,+5.860190E-04
-1.3,+5.860330E-04
-1.3,+5.859890E-04
-1.3,+5.859960E-04
-1.3,+5.859870E-04
-1.3,+5.860020E-04
-1.3,+5.859970E-04
-1.3,+5.859920E-04
-1.2,+5.076630E-04
-1.2,+5.076540E-04
-1.2,+5.076630E-04
-1.2,+5.076490E-04
-1.2,+5.076530E-04
-1.2,+5.076480E-04
-1.2,+5.076430E-04
-1.2,+5.076480E-04
-1.2,+5.076270E-04
-1.2,+5.076410E-04
-1.1,+4.298720E-04
-1.1,+4.298520E-04
-1.1,+4.298510E-04
-1.1,+4.298560E-04
-1.1,+4.298500E-04
-1.1,+4.298580E-04
-1.1,+4.298540E-04
-1.1,+4.298580E-04
-1.1,+4.298710E-04
-1.1,+4.298620E-04
-1.0,+3.527670E-04
-1.0,+3.527720E-04
-1.0,+3.527620E-04
-1.0,+3.527680E-04
-1.0,+3.527790E-04
-1.0,+3.527580E-04
-1.0,+3.527680E-04
-1.0,+3.527590E-04
-1.0,+3.527620E-04
-1.0,+3.527530E-04
-0.8999999999999999,+2.767530E-04
-0.8999999999999999,+2.767560E-04
-0.8999999999999999,+2.767500E-04
-0.8999999999999999,+2.767510E-04
-0.8999999999999999,+2.767500E-04
-0.8999999999999999,+2.767490E-04
-0.8999999999999999,+2.767550E-04
-0.8999999999999999,+2.767470E-04
-0.8999999999999999,+2.767510E-04
-0.8999999999999999,+2.767620E-04
-0.7999999999999999,+2.023730E-04
-0.7999999999999999,+2.023630E-04
-0.7999999999999999,+2.023460E-04
-0.7999999999999999,+2.023390E-04
-0.7999999999999999,+2.023450E-04
-0.7999999999999999,+2.023570E-04
-0.7999999999999999,+2.023510E-04
-0.7999999999999999,+2.023450E-04
-0.7999999999999999,+2.023490E-04
-0.7999999999999999,+2.023490E-04
-0.7,+1.308390E-04
-0.7,+1.308450E-04
-0.7,+1.308500E-04
-0.7,+1.308500E-04
-0.7,+1.308410E-04
-0.7,+1.308460E-04
-0.7,+1.308420E-04
-0.7,+1.308500E-04
-0.7,+1.308580E-04
-0.7,+1.308490E-04
-0.6,+6.531480E-05
-0.6,+6.538410E-05
-0.6,+6.539640E-05
-0.6,+6.538420E-05
-0.6,+6.538520E-05
-0.6,+6.539960E-05
-0.6,+6.539330E-05
-0.6,+6.538990E-05
-0.6,+6.538870E-05
-0.6,+6.538430E-05
-0.5,+1.647500E-05
-0.5,+1.647880E-05
-0.5,+1.647640E-05
-0.5,+1.647440E-05
-0.5,+1.647780E-05
-0.5,+1.647210E-05
-0.5,+1.647210E-05
-0.5,+1.647370E-05
-0.5,+1.647320E-05
-0.5,+1.647890E-05
-0.3999999999999999,+1.254830E-06
-0.3999999999999999,+1.254170E-06
-0.3999999999999999,+1.254300E-06
-0.3999999999999999,+1.254550E-06
-0.3999999999999999,+1.254070E-06
-0.3999999999999999,+1.254800E-06
-0.3999999999999999,+1.254110E-06
-0.3999999999999999,+1.254010E-06
-0.3999999999999999,+1.254120E-06
-0.3999999999999999,+1.254290E-06
-0.2999999999999998,+7.356800E-08
-0.2999999999999998,+7.355700E-08
