#2024-07-15 16:38:28.019328, Temp:  26.3°C, Humi: 54.3 %
Sourced_voltage,Channel_Current
-1.5,+7.752220E-04
-1.5,+7.752020E-04
-1.5,+7.752110E-04
-1.5,+7.752020E-04
-1.5,+7.752090E-04
-1.5,+7.752000E-04
-1.5,+7.751970E-04
-1.5,+7.751930E-04
-1.5,+7.751890E-04
-1.5,+7.751830E-04
-1.4,+6.917870E-04
-1.4,+6.917820E-04
-1.4,+6.917850E-04
-1.4,+6.917650E-04
-1.4,+6.917840E-04
-1.4,+6.917580E-04
-1.4,+6.917730E-04
-1.4,+6.917720E-04
-1.4,+6.917820E-04
-1.4,+6.917550E-04
-1.3,+6.087590E-04
-1.3,+6.087800E-04
-1.3,+6.087640E-04
-1.3,+6.087590E-04
-1.3,+6.087770E-04
-1.3,+6.087620E-04
-1.3,+6.087640E-04
-1.3,+6.087490E-04
-1.3,+6.087710E-04
-1.3,+6.087620E-04
-1.2,+5.262840E-04
-1.2,+5.262960E-04
-1.2,+5.262880E-04
-1.2,+5.262880E-04
-1.2,+5.262830E-04
-1.2,+5.262850E-04
-1.2,+5.262810E-04
-1.2,+5.262880E-04
-1.2,+5.262740E-04
-1.2,+5.262850E-04
-1.1,+4.444920E-04
-1.1,+4.444960E-04
-1.1,+4.445000E-04
-1.1,+4.444930E-04
-1.1,+4.444960E-04
-1.1,+4.444950E-04
-1.1,+4.444980E-04
-1.1,+4.444830E-04
-1.1,+4.444910E-04
-1.1,+4.444730E-04
-1.0,+3.635950E-04
-1.0,+3.636110E-04
-1.0,+3.636030E-04
-1.0,+3.636040E-04
-1.0,+3.635970E-04
-1.0,+3.636160E-04
-1.0,+3.636040E-04
-1.0,+3.636050E-04
-1.0,+3.636060E-04
-1.0,+3.636110E-04
-0.8999999999999999,+2.840410E-04
-0.8999999999999999,+2.840480E-04
-0.8999999999999999,+2.840360E-04
-0.8999999999999999,+2.840470E-04
-0.8999999999999999,+2.840480E-04
-0.8999999999999999,+2.840520E-04
-0.8999999999999999,+2.840310E-04
-0.8999999999999999,+2.840480E-04
-0.8999999999999999,+2.840380E-04
-0.8999999999999999,+2.840450E-04
-0.7999999999999999,+2.065430E-04
-0.7999999999999999,+2.065380E-04
-0.7999999999999999,+2.065520E-04
-0.7999999999999999,+2.065360E-04
-0.7999999999999999,+2.065370E-04
-0.7999999999999999,+2.065390E-04
-0.7999999999999999,+2.065450E-04
-0.7999999999999999,+2.065360E-04
-0.7999999999999999,+2.065350E-04
-0.7999999999999999,+2.065400E-04
-0.7,+1.326000E-04
-0.7,+1.325970E-04
-0.7,+1.325870E-04
-0.7,+1.326010E-04
-0.7,+1.325920E-04
-0.7,+1.325950E-04
-0.7,+1.325870E-04
-0.7,+1.325980E-04
-0.7,+1.325940E-04
-0.7,+1.326030E-04
-0.6,+6.579570E-05
-0.6,+6.587210E-05
-0.6,+6.586840E-05
-0.6,+6.586520E-05
-0.6,+6.588590E-05
-0.6,+6.586720E-05
-0.6,+6.587600E-05
-0.6,+6.586970E-05
-0.6,+6.586920E-05
-0.6,+6.586670E-05
-0.5,+1.714380E-05
-0.5,+1.715070E-05
-0.5,+1.714860E-05
-0.5,+1.714680E-05
-0.5,+1.714860E-05
-0.5,+1.715320E-05
-0.5,+1.715310E-05
-0.5,+1.715050E-05
-0.5,+1.714670E-05
-0.5,+1.715110E-05
-0.3999999999999999,+1.398170E-06
-0.3999999999999999,+1.397780E-06
-0.3999999999999999,+1.398580E-06
-0.3999999999999999,+1.397700E-06
-0.3999999999999999,+1.398370E-06
-0.3999999999999999,+1.397750E-06
-0.3999999999999999,+1.398840E-06
-0.3999999999999999,+1.398040E-06
-0.3999999999999999,+1.398130E-06
-0.3999999999999999,+1.398970E-06
-0.2999999999999998,+8.688200E-08
-0.2999999999999998,+8.706100E-08
-0.2999999999999998,+8.687400E-08
-0.2999999999999998,+8.702800E-08
-0.2999999999999998,+8.682300E-08
-0.2999999999999998,+8.708800E-08
-0.2999999999999998,+8.689600E-08
-0.2999999999999998,+8.702600E-08
-0.2999999999999998,+8.693600E-08
-0.2999999999999998,+8.689600E-08
-0.19999999999999996,+6.839000E-09
-0.19999999999999996,+6.612000E-09
-0.19999999999999996,+6.786000E-09
-0.19999999999999996,+6.619000E-09
-0.19999999999999996,+6.830000E-09
-0.19999999999999996,+6.569000E-09
-0.19999999999999996,+6.727000E-09
-0.19999999999999996,+6.689000E-09
-0.19999999999999996,+6.670000E-09
-0.19999999999999996,+6.723000E-09
-0.09999999999999987,+3.810000E-10
-0.09999999999999987,+6.020000E-10
-0.09999999999999987,+3.660000E-10
-0.09999999999999987,+6.080000E-10
-0.09999999999999987,+3.770000E-10
-0.09999999999999987,+5.700000E-10
-0.09999999999999987,+4.490000E-10
-0.09999999999999987,+3.840000E-10
-0.09999999999999987,+5.980000E-10
-0.09999999999999987,+3.860000E-10
0.0,+7.900000E-11
0.0,-2.160000E-10
0.0,-5.000000E-11
0.0,-4.200000E-11
0.0,-1.380000E-10
0.0,+4.800000E-11
0.0,-1.510000E-10
0.0,-7.800000E-11
0.0,-8.000000E-12
0.0,-1.240000E-10
0.0,-6.100000E-11
0.0,-2.900000E-11
0.0,-1.220000E-10
0.0,+3.100000E-11
0.0,-1.540000E-10
0.0,+9.000000E-11
0.0,-1.140000E-10
0.0,+6.600000E-11
0.0,-2.800000E-11
0.0,-4.500000E-11
2.0,-1.022000E-09
2.0,-7.540000E-10
2.0,-9.940000E-10
2.0,-7.470000E-10
2.0,-9.820000E-10
2.0,-8.200000E-10
2.0,-9.340000E-10
2.0,-7.610000E-10
2.0,-9.220000E-10
2.0,-7.570000E-10
4.0,-1.472000E-09
4.0,-1.510000E-09
4.0,-1.384000E-09
4.0,-1.444000E-09
4.0,-1.469000E-09
4.0,-1.343000E-09
4.0,-1.520000E-09
4.0,-1.264000E-09
4.0,-1.546000E-09
4.0,-1.314000E-09
6.0,-1.922000E-09
6.0,-2.097000E-09
6.0,-2.072000E-09
6.0,-1.892000E-09
6.0,-2.127000E-09
6.0,-1.860000E-09
6.0,-2.085000E-09
6.0,-1.909000E-09
6.0,-2.036000E-09
6.0,-1.885000E-09
8.0,-2.611000E-09
8.0,-2.629000E-09
8.0,-2.456000E-09
8.0,-2.639000E-09
8.0,-2.408000E-09
8.0,-2.623000E-09
8.0,-2.393000E-09
8.0,-2.601000E-09
8.0,-2.465000E-09
8.0,-2.548000E-09
10.0,-2.905000E-09
10.0,-3.176000E-09
10.0,-2.923000E-09
10.0,-3.160000E-09
10.0,-2.911000E-09
10.0,-3.080000E-09
10.0,-2.925000E-09
10.0,-2.979000E-09
10.0,-2.994000E-09
10.0,-2.898000E-09
12.0,-3.393000E-09
12.0,-3.640000E-09
12.0,-3.417000E-09
12.0,-3.584000E-09
