#2024-07-18 17:16:18.736187, Temp:  28.9°C, Humi: 46.1 %
Sourced_voltage,Channel_Current
-1.5,+7.527670E-04
-1.5,+7.527520E-04
-1.5,+7.527750E-04
-1.5,+7.527620E-04
-1.5,+7.527650E-04
-1.5,+7.527620E-04
-1.5,+7.527770E-04
-1.5,+7.527820E-04
-1.5,+7.527770E-04
-1.5,+7.527850E-04
-1.4,+6.732600E-04
-1.4,+6.732540E-04
-1.4,+6.732480E-04
-1.4,+6.732620E-04
-1.4,+6.732470E-04
-1.4,+6.732600E-04
-1.4,+6.732410E-04
-1.4,+6.732500E-04
-1.4,+6.732840E-04
-1.4,+6.732680E-04
-1.3,+5.940510E-04
-1.3,+5.940680E-04
-1.3,+5.940450E-04
-1.3,+5.940600E-04
-1.3,+5.940590E-04
-1.3,+5.940560E-04
-1.3,+5.940600E-04
-1.3,+5.940570E-04
-1.3,+5.940480E-04
-1.3,+5.940490E-04
-1.2,+5.152550E-04
-1.2,+5.152630E-04
-1.2,+5.152600E-04
-1.2,+5.152630E-04
-1.2,+5.152760E-04
-1.2,+5.152580E-04
-1.2,+5.152720E-04
-1.2,+5.152630E-04
-1.2,+5.152830E-04
-1.2,+5.152650E-04
-1.1,+4.370070E-04
-1.1,+4.370200E-04
-1.1,+4.370010E-04
-1.1,+4.370200E-04
-1.1,+4.370120E-04
-1.1,+4.370070E-04
-1.1,+4.370100E-04
-1.1,+4.370170E-04
-1.1,+4.370270E-04
-1.1,+4.370140E-04
-1.0,+3.594790E-04
-1.0,+3.594750E-04
-1.0,+3.594740E-04
-1.0,+3.594700E-04
-1.0,+3.594910E-04
-1.0,+3.594780E-04
-1.0,+3.594840E-04
-1.0,+3.594850E-04
-1.0,+3.594790E-04
-1.0,+3.595000E-04
-0.8999999999999999,+2.829940E-04
-0.8999999999999999,+2.829780E-04
-0.8999999999999999,+2.829860E-04
-0.8999999999999999,+2.829900E-04
-0.8999999999999999,+2.829810E-04
-0.8999999999999999,+2.829860E-04
-0.8999999999999999,+2.829880E-04
-0.8999999999999999,+2.829840E-04
-0.8999999999999999,+2.829850E-04
-0.8999999999999999,+2.829820E-04
-0.7999999999999999,+2.081100E-04
-0.7999999999999999,+2.081110E-04
-0.7999999999999999,+2.081170E-04
-0.7999999999999999,+2.081200E-04
-0.7999999999999999,+2.081060E-04
-0.7999999999999999,+2.081160E-04
-0.7999999999999999,+2.081100E-04
-0.7999999999999999,+2.081150E-04
-0.7999999999999999,+2.081140E-04
-0.7999999999999999,+2.081300E-04
-0.7,+1.360670E-04
-0.7,+1.360530E-04
-0.7,+1.360650E-04
-0.7,+1.360500E-04
-0.7,+1.360700E-04
-0.7,+1.360560E-04
-0.7,+1.360610E-04
-0.7,+1.360580E-04
-0.7,+1.360510E-04
-0.7,+1.360620E-04
-0.6,+6.971300E-05
-0.6,+6.980370E-05
-0.6,+6.980850E-05
-0.6,+6.979010E-05
-0.6,+6.980260E-05
-0.6,+6.980080E-05
-0.6,+6.980270E-05
-0.6,+6.979710E-05
-0.6,+6.980700E-05
-0.6,+6.980560E-05
-0.5,+1.903530E-05
-0.5,+1.904410E-05
-0.5,+1.904150E-05
-0.5,+1.904320E-05
-0.5,+1.904620E-05
-0.5,+1.904030E-05
-0.5,+1.904460E-05
-0.5,+1.903970E-05
-0.5,+1.904410E-05
-0.5,+1.904620E-05
-0.3999999999999999,+1.601820E-06
-0.3999999999999999,+1.601290E-06
-0.3999999999999999,+1.601620E-06
-0.3999999999999999,+1.601440E-06
-0.3999999999999999,+1.601150E-06
-0.3999999999999999,+1.601370E-06
-0.3999999999999999,+1.600480E-06
-0.3999999999999999,+1.601470E-06
