#2024-07-22 14:24:47.177151, Temp:  28.4°C, Humi: 53.0 %
Sourced_voltage,Channel_Current
-1.5,+7.669900E-04
-1.5,+7.669920E-04
-1.5,+7.669910E-04
-1.5,+7.669970E-04
-1.5,+7.670230E-04
-1.5,+7.670070E-04
-1.5,+7.670060E-04
-1.5,+7.670010E-04
-1.5,+7.670060E-04
-1.5,+7.670150E-04
-1.4,+6.857010E-04
-1.4,+6.857070E-04
-1.4,+6.856900E-04
-1.4,+6.857130E-04
-1.4,+6.857040E-04
-1.4,+6.856990E-04
-1.4,+6.856970E-04
-1.4,+6.856970E-04
-1.4,+6.857130E-04
-1.4,+6.857110E-04
-1.3,+6.047250E-04
-1.3,+6.047190E-04
-1.3,+6.047140E-04
-1.3,+6.047120E-04
-1.3,+6.047170E-04
-1.3,+6.047010E-04
-1.3,+6.047130E-04
-1.3,+6.047040E-04
-1.3,+6.046990E-04
-1.3,+6.046930E-04
-1.2,+5.241360E-04
-1.2,+5.241480E-04
-1.2,+5.241370E-04
-1.2,+5.241600E-04
-1.2,+5.241380E-04
-1.2,+5.241520E-04
-1.2,+5.241430E-04
-1.2,+5.241410E-04
-1.2,+5.241500E-04
-1.2,+5.241390E-04
-1.1,+4.441220E-04
-1.1,+4.441220E-04
-1.1,+4.441330E-04
-1.1,+4.441180E-04
-1.1,+4.441140E-04
-1.1,+4.441270E-04
-1.1,+4.441390E-04
-1.1,+4.441120E-04
-1.1,+4.441280E-04
-1.1,+4.441140E-04
-1.0,+3.648400E-04
-1.0,+3.648460E-04
-1.0,+3.648450E-04
-1.0,+3.648560E-04
-1.0,+3.648610E-04
-1.0,+3.648460E-04
-1.0,+3.648370E-04
-1.0,+3.648330E-04
-1.0,+3.648570E-04
-1.0,+3.648350E-04
-0.8999999999999999,+2.866370E-04
-0.8999999999999999,+2.866100E-04
-0.8999999999999999,+2.866220E-04
-0.8999999999999999,+2.866220E-04
-0.8999999999999999,+2.866190E-04
-0.8999999999999999,+2.866320E-04
-0.8999999999999999,+2.866180E-04
-0.8999999999999999,+2.866340E-04
-0.8999999999999999,+2.866120E-04
-0.8999999999999999,+2.866230E-04
-0.7999999999999999,+2.100870E-04
-0.7999999999999999,+2.100830E-04
-0.7999999999999999,+2.100700E-04
-0.7999999999999999,+2.100900E-04
-0.7999999999999999,+2.100890E-04
-0.7999999999999999,+2.100770E-04
-0.7999999999999999,+2.100890E-04
-0.7999999999999999,+2.100890E-04
-0.7999999999999999,+2.100770E-04
-0.7999999999999999,+2.100900E-04
-0.7,+1.364520E-04
-0.7,+1.364540E-04
-0.7,+1.364510E-04
-0.7,+1.364520E-04
-0.7,+1.364440E-04
-0.7,+1.364520E-04
-0.7,+1.364530E-04
-0.7,+1.364540E-04
-0.7,+1.364380E-04
-0.7,+1.364510E-04
-0.6,+6.883000E-05
-0.6,+6.891760E-05
-0.6,+6.891020E-05
-0.6,+6.891490E-05
-0.6,+6.891040E-05
-0.6,+6.890570E-05
-0.6,+6.891100E-05
-0.6,+6.891680E-05
-0.6,+6.892020E-05
-0.6,+6.890520E-05
-0.5,+1.789930E-05
-0.5,+1.790500E-05
-0.5,+1.790410E-05
-0.5,+1.790670E-05
-0.5,+1.790430E-05
-0.5,+1.790720E-05
-0.5,+1.790790E-05
-0.5,+1.789820E-05
-0.5,+1.790540E-05
-0.5,+1.790330E-05
-0.3999999999999999,+1.410530E-06
-0.3999999999999999,+1.410520E-06
-0.3999999999999999,+1.411100E-06
-0.3999999999999999,+1.410640E-06
-0.3999999999999999,+1.410480E-06
-0.3999999999999999,+1.410370E-06
-0.3999999999999999,+1.410130E-06
-0.3999999999999999,+1.410400E-06
-0.3999999999999999,+1.410500E-06
-0.3999999999999999,+1.410170E-06
-0.2999999999999998,+8.614200E-08
-0.2999999999999998,+8.646800E-08
-0.2999999999999998,+8.596200E-08
-0.2999999999999998,+8.644300E-08
-0.2999999999999998,+8.597500E-08
-0.2999999999999998,+8.623900E-08
-0.2999999999999998,+8.615700E-08
-0.2999999999999998,+8.630700E-08
-0.2999999999999998,+8.636900E-08
-0.2999999999999998,+8.601800E-08
-0.19999999999999996,+5.053000E-09
-0.19999999999999996,+4.500000E-09
-0.19999999999999996,+4.962000E-09
-0.19999999999999996,+4.510000E-09
-0.19999999999999996,+4.983000E-09
-0.19999999999999996,+4.505000E-09
-0.19999999999999996,+4.893000E-09
-0.19999999999999996,+4.593000E-09
-0.19999999999999996,+4.723000E-09
-0.19999999999999996,+4.767000E-09
-0.09999999999999987,-4.700000E-11
-0.09999999999999987,+4.260000E-10
-0.09999999999999987,+1.800000E-11
-0.09999999999999987,+4.710000E-10
-0.09999999999999987,-4.800000E-11
-0.09999999999999987,+4.910000E-10
-0.09999999999999987,-3.300000E-11
-0.09999999999999987,+4.440000E-10
-0.09999999999999987,+1.150000E-10
-0.09999999999999987,+3.410000E-10
0.0,+7.700000E-11
0.0,-2.860000E-10
0.0,+4.500000E-11
0.0,+1.250000E-10
0.0,-2.400000E-10
0.0,+1.920000E-10
0.0,-1.980000E-10
0.0,+2.160000E-10
0.0,-2.680000E-10
0.0,+1.510000E-10
0.0,+1.940000E-10
0.0,-2.680000E-10
0.0,+2.110000E-10
0.0,-2.560000E-10
0.0,+1.800000E-11
0.0,-1.370000E-10
0.0,-1.500000E-10
0.0,+5.100000E-11
0.0,-3.290000E-10
0.0,+2.300000E-10
2.0,-4.990000E-10
2.0,-7.640000E-10
2.0,-3.360000E-10
2.0,-6.760000E-10
2.0,-4.100000E-10
2.0,-4.980000E-10
2.0,-5.580000E-10
2.0,-3.430000E-10
2.0,-7.170000E-10
2.0,-2.680000E-10
4.0,-1.064000E-09
4.0,-1.496000E-09
4.0,-1.115000E-09
4.0,-1.455000E-09
4.0,-1.234000E-09
4.0,-1.286000E-09
4.0,-1.159000E-09
4.0,-1.318000E-09
4.0,-1.063000E-09
4.0,-1.417000E-09
6.0,-2.043000E-09
6.0,-1.716000E-09
6.0,-1.906000E-09
6.0,-1.882000E-09
6.0,-1.704000E-09
6.0,-2.023000E-09
6.0,-1.616000E-09
6.0,-2.131000E-09
6.0,-1.606000E-09
6.0,-1.943000E-09
8.0,-2.551000E-09
8.0,-2.595000E-09
8.0,-2.311000E-09
8.0,-2.800000E-09
8.0,-2.309000E-09
8.0,-2.794000E-09
8.0,-2.468000E-09
8.0,-2.410000E-09
8.0,-2.794000E-09
8.0,-2.240000E-09
10.0,-3.142000E-09
10.0,-3.258000E-09
10.0,-3.131000E-09
10.0,-3.105000E-09
10.0,-3.051000E-09
10.0,-2.900000E-09
10.0,-3.247000E-09
10.0,-2.852000E-09
10.0,-3.371000E-09
10.0,-2.838000E-09
12.0,-3.588000E-09
12.0,-3.547000E-09
12.0,-3.581000E-09
12.0,-3.608000E-09
12.0,-3.718000E-09
12.0,-3.458000E-09
12.0,-3.790000E-09
12.0,-3.291000E-09
12.0,-3.798000E-09
12.0,-3.283000E-09
14.0,-4.110000E-09
14.0,-4.084000E-09
14.0,-4.008000E-09
14.0,-3.930000E-09
14.0,-4.044000E-09
14.0,-3.810000E-09
14.0,-4.229000E-09
14.0,-3.726000E-09
14.0,-4.268000E-09
14.0,-3.770000E-09
16.0,-4.259000E-09
16.0,-4.672000E-09
16.0,-4.405000E-09
16.0,-4.496000E-09
16.0,-4.648000E-09
16.0,-4.171000E-09
16.0,-4.575000E-09
16.0,-4.267000E-09
16.0,-4.630000E-09
16.0,-4.151000E-09
18.0,-4.731000E-09
18.0,-4.824000E-09
18.0,-4.865000E-09
18.0,-4.645000E-09
18.0,-5.047000E-09
18.0,-4.523000E-09
