#2024-07-15 20:06:20.119494, Temp:  27.3°C, Humi: 56.8 %
Sourced_voltage,Channel_Current
-1.5,+7.798570E-04
-1.5,+7.798450E-04
-1.5,+7.798270E-04
-1.5,+7.798370E-04
-1.5,+7.798210E-04
-1.5,+7.798380E-04
-1.5,+7.798280E-04
-1.5,+7.798310E-04
-1.5,+7.798170E-04
-1.5,+7.798260E-04
-1.4,+6.961030E-04
-1.4,+6.961120E-04
-1.4,+6.960880E-04
-1.4,+6.961050E-04
-1.4,+6.961060E-04
-1.4,+6.961020E-04
-1.4,+6.961090E-04
-1.4,+6.961010E-04
-1.4,+6.960980E-04
-1.4,+6.960980E-04
-1.3,+6.127840E-04
-1.3,+6.127600E-04
-1.3,+6.127770E-04
-1.3,+6.127700E-04
-1.3,+6.127750E-04
-1.3,+6.127770E-04
-1.3,+6.127650E-04
-1.3,+6.127590E-04
-1.3,+6.127660E-04
-1.3,+6.127670E-04
-1.2,+5.299700E-04
-1.2,+5.299600E-04
-1.2,+5.299860E-04
-1.2,+5.299710E-04
-1.2,+5.299810E-04
-1.2,+5.299760E-04
-1.2,+5.299650E-04
-1.2,+5.299650E-04
-1.2,+5.299700E-04
-1.2,+5.299700E-04
-1.1,+4.478530E-04
-1.1,+4.478600E-04
-1.1,+4.478570E-04
-1.1,+4.478480E-04
-1.1,+4.478350E-04
-1.1,+4.478540E-04
-1.1,+4.478510E-04
-1.1,+4.478490E-04
-1.1,+4.478510E-04
-1.1,+4.478560E-04
-1.0,+3.666440E-04
-1.0,+3.666430E-04
-1.0,+3.666490E-04
-1.0,+3.666440E-04
-1.0,+3.666470E-04
-1.0,+3.666380E-04
-1.0,+3.666430E-04
-1.0,+3.666390E-04
-1.0,+3.666290E-04
-1.0,+3.666320E-04
-0.8999999999999999,+2.867470E-04
-0.8999999999999999,+2.867290E-04
-0.8999999999999999,+2.867300E-04
-0.8999999999999999,+2.867380E-04
-0.8999999999999999,+2.867340E-04
-0.8999999999999999,+2.867280E-04
-0.8999999999999999,+2.867360E-04
-0.8999999999999999,+2.867360E-04
-0.8999999999999999,+2.867320E-04
-0.8999999999999999,+2.867460E-04
-0.7999999999999999,+2.088670E-04
-0.7999999999999999,+2.088860E-04
-0.7999999999999999,+2.088740E-04
-0.7999999999999999,+2.088740E-04
-0.7999999999999999,+2.088810E-04
-0.7999999999999999,+2.088740E-04
-0.7999999999999999,+2.088730E-04
-0.7999999999999999,+2.088680E-04
-0.7999999999999999,+2.088840E-04
-0.7999999999999999,+2.088680E-04
-0.7,+1.345280E-04
-0.7,+1.345430E-04
-0.7,+1.345290E-04
-0.7,+1.345360E-04
-0.7,+1.345280E-04
-0.7,+1.345350E-04
-0.7,+1.345320E-04
-0.7,+1.345330E-04
-0.7,+1.345350E-04
-0.7,+1.345390E-04
-0.6,+6.723270E-05
-0.6,+6.731600E-05
-0.6,+6.731170E-05
-0.6,+6.731880E-05
-0.6,+6.731550E-05
-0.6,+6.732630E-05
-0.6,+6.731970E-05
-0.6,+6.732270E-05
-0.6,+6.731580E-05
-0.6,+6.731930E-05
-0.5,+1.782200E-05
-0.5,+1.783120E-05
-0.5,+1.782720E-05
-0.5,+1.782550E-05
-0.5,+1.782200E-05
-0.5,+1.782390E-05
-0.5,+1.783020E-05
-0.5,+1.782780E-05
-0.5,+1.782850E-05
-0.5,+1.782880E-05
-0.3999999999999999,+1.457600E-06
-0.3999999999999999,+1.457990E-06
-0.3999999999999999,+1.458330E-06
-0.3999999999999999,+1.458000E-06
-0.3999999999999999,+1.458070E-06
-0.3999999999999999,+1.458180E-06
-0.3999999999999999,+1.458570E-06
-0.3999999999999999,+1.457420E-06
-0.3999999999999999,+1.458410E-06
-0.3999999999999999,+1.458570E-06
-0.2999999999999998,+8.832200E-08
-0.2999999999999998,+8.861300E-08
-0.2999999999999998,+8.846100E-08
-0.2999999999999998,+8.853700E-08
-0.2999999999999998,+8.839200E-08
-0.2999999999999998,+8.856200E-08
-0.2999999999999998,+8.846300E-08
-0.2999999999999998,+8.848600E-08
-0.2999999999999998,+8.853800E-08
-0.2999999999999998,+8.835700E-08
-0.19999999999999996,+6.898000E-09
-0.19999999999999996,+6.964000E-09
-0.19999999999999996,+6.768000E-09
-0.19999999999999996,+7.003000E-09
-0.19999999999999996,+6.717000E-09
-0.19999999999999996,+6.992000E-09
-0.19999999999999996,+6.732000E-09
-0.19999999999999996,+6.927000E-09
-0.19999999999999996,+6.794000E-09
-0.19999999999999996,+6.811000E-09
-0.09999999999999987,+6.940000E-10
-0.09999999999999987,+4.380000E-10
-0.09999999999999987,+6.760000E-10
-0.09999999999999987,+4.400000E-10
-0.09999999999999987,+6.520000E-10
-0.09999999999999987,+3.970000E-10
-0.09999999999999987,+7.100000E-10
-0.09999999999999987,+5.200000E-10
-0.09999999999999987,+5.880000E-10
-0.09999999999999987,+6.230000E-10
0.0,-5.900000E-11
0.0,+3.300000E-11
0.0,-3.900000E-11
0.0,+1.030000E-10
0.0,-1.020000E-10
0.0,+1.230000E-10
0.0,+4.900000E-11
0.0,-2.000000E-11
0.0,-4.700000E-11
0.0,-1.300000E-11
0.0,-1.220000E-10
0.0,+1.090000E-10
0.0,+8.500000E-11
0.0,-1.170000E-10
0.0,+9.000000E-11
0.0,-1.070000E-10
0.0,+1.420000E-10
0.0,-1.410000E-10
0.0,+7.700000E-11
0.0,-3.600000E-11
2.0,-1.132000E-09
2.0,-1.023000E-09
2.0,-1.062000E-09
2.0,-1.078000E-09
2.0,-9.530000E-10
2.0,-1.086000E-09
2.0,-9.010000E-10
2.0,-1.065000E-09
2.0,-9.730000E-10
2.0,-1.107000E-09
4.0,-1.821000E-09
4.0,-1.863000E-09
4.0,-1.839000E-09
4.0,-1.893000E-09
4.0,-1.731000E-09
4.0,-1.942000E-09
4.0,-1.649000E-09
4.0,-1.876000E-09
4.0,-1.645000E-09
4.0,-1.787000E-09
6.0,-2.581000E-09
6.0,-2.441000E-09
6.0,-2.392000E-09
6.0,-2.526000E-09
6.0,-2.318000E-09
6.0,-2.563000E-09
6.0,-2.287000E-09
6.0,-2.552000E-09
6.0,-2.347000E-09
6.0,-2.461000E-09
8.0,-3.017000E-09
8.0,-3.204000E-09
8.0,-2.986000E-09
8.0,-3.175000E-09
8.0,-2.943000E-09
8.0,-3.168000E-09
8.0,-2.888000E-09
8.0,-3.105000E-09
8.0,-3.071000E-09
8.0,-2.867000E-09
10.0,-3.835000E-09
10.0,-3.710000E-09
10.0,-3.650000E-09
10.0,-3.668000E-09
10.0,-3.536000E-09
10.0,-3.710000E-09
10.0,-3.472000E-09
10.0,-3.725000E-09
10.0,-3.627000E-09
10.0,-3.413000E-09
12.0,-4.233000E-09
12.0,-4.326000E-09
12.0,-4.206000E-09
12.0,-4.261000E-09
12.0,-4.263000E-09
12.0,-4.141000E-09
12.0,-4.319000E-09
12.0,-4.116000E-09
12.0,-4.031000E-09
12.0,-4.213000E-09
14.0,-4.704000E-09
14.0,-4.933000E-09
14.0,-4.639000E-09
14.0,-4.830000E-09
14.0,-4.657000E-09
14.0,-4.705000E-09
14.0,-4.686000E-09
14.0,-4.585000E-09
14.0,-4.783000E-09
14.0,-4.692000E-09
16.0,-5.459000E-09
16.0,-5.228000E-09
16.0,-5.462000E-09
16.0,-5.217000E-09
16.0,-5.375000E-09
16.0,-5.144000E-09
16.0,-5.248000E-09
16.0,-5.318000E-09
16.0,-5.092000E-09
16.0,-5.274000E-09
18.0,-5.996000E-09
18.0,-5.785000E-09
18.0,-5.902000E-09
18.0,-5.976000E-09
18.0,-5.725000E-09
18.0,-5.749000E-09
18.0,-5.933000E-09
18.0,-5.679000E-09
18.0,-5.734000E-09
18.0,-5.754000E-09
20.0,-6.622000E-09
20.0,-6.508000E-09
20.0,-6.319000E-09
20.0,-6.553000E-09
20.0,-6.335000E-09
20.0,-6.343000E-09
20.0,-6.508000E-09
20.0,-6.268000E-09
20.0,-6.282000E-09
20.0,-6.366000E-09
22.0,-7.165000E-09
22.0,-6.981000E-09
22.0,-7.277000E-09
22.0,-7.079000E-09
22.0,-6.946000E-09
22.0,-7.148000E-09
22.0,-7.158000E-09
22.0,-6.953000E-09
22.0,-7.007000E-09
22.0,-6.805000E-09
24.0,-7.696000E-09
24.0,-7.623000E-09
24.0,-7.999000E-09
24.0,-7.628000E-09
24.0,-7.687000E-09
24.0,-7.778000E-09
24.0,-7.609000E-09
24.0,-7.849000E-09
24.0,-7.548000E-09
24.0,-7.735000E-09
26.0,-8.492000E-09
26.0,-8.352000E-09
26.0,-8.500000E-09
26.0,-8.382000E-09
26.0,-8.450000E-09
26.0,-8.467000E-09
26.0,-8.242000E-09
26.0,-8.464000E-09
26.0,-8.482000E-09
26.0,-8.423000E-09
28.0,-9.210000E-09
28.0,-9.422000E-09
28.0,-9.207000E-09
28.0,-9.442000E-09
28.0,-9.354000E-09
28.0,-9.191000E-09
28.0,-9.262000E-09
28.0,-9.394000E-09
28.0,-9.096000E-09
28.0,-9.111000E-09
30.0,-1.036000E-08
30.0,-1.029200E-08
30.0,-1.016600E-08
30.0,-1.040300E-08
30.0,-1.024300E-08
30.0,-1.004700E-08
30.0,-1.016800E-08
30.0,-1.036800E-08
30.0,-1.014100E-08
30.0,-1.033800E-08
30.0,-1.009800E-08
30.0,-1.003600E-08
30.0,-1.015900E-08
30.0,-1.007100E-08
30.0,-1.013200E-08
30.0,-9.982000E-09
30.0,-1.003800E-08
30.0,-1.013300E-08
30.0,-9.907000E-09
30.0,-9.936000E-09
30.2,-1.020900E-08
30.2,-9.963000E-09
30.2,-1.011000E-08
30.2,-9.966000E-09
30.2,-1.004400E-08
30.2,-1.014800E-08
30.2,-9.921000E-09
30.2,-1.005800E-08
30.2,-9.992000E-09
30.2,-1.010600E-08
30.4,-1.012800E-08
30.4,-9.929000E-09
30.4,-1.026500E-08
30.4,-1.004600E-08
30.4,-1.017200E-08
30.4,-1.014800E-08
30.4,-1.025900E-08
30.4,-1.003300E-08
30.4,-1.012300E-08
30.4,-1.027900E-08
30.6,-1.018500E-08
30.6,-1.040500E-08
30.6,-1.011200E-08
30.6,-1.026600E-08
30.6,-1.016100E-08
30.6,-1.024400E-08
30.6,-1.014000E-08
30.6,-1.016800E-08
30.6,-1.019900E-08
30.6,-1.014900E-08
30.8,-1.023100E-08
30.8,-1.052700E-08
30.8,-1.013000E-08
30.8,-1.063200E-08
30.8,-1.008900E-08
30.8,-1.049300E-08
30.8,-1.019100E-08
30.8,-1.041500E-08
30.8,-1.031200E-08
30.8,-1.011600E-08
31.0,-1.045200E-08
31.0,-1.042800E-08
31.0,-1.052100E-08
31.0,-1.050000E-08
31.0,-1.042300E-08
31.0,-1.049500E-08
31.0,-1.040700E-08
31.0,-1.053000E-08
31.0,-1.020800E-08
31.0,-1.046300E-08
31.2,-1.060200E-08
31.2,-1.052600E-08
31.2,-1.051100E-08
31.2,-1.044000E-08
31.2,-1.054300E-08
31.2,-1.035500E-08
31.2,-1.060200E-08
31.2,-1.042100E-08
31.2,-1.048700E-08
31.2,-1.064200E-08
31.4,-1.055400E-08
31.4,-1.051800E-08
31.4,-1.067400E-08
31.4,-1.052000E-08
31.4,-1.069300E-08
31.4,-1.058800E-08
31.4,-1.088100E-08
31.4,-1.051800E-08
31.4,-1.081100E-08
31.4,-1.045600E-08
31.6,-1.077800E-08
31.6,-1.096000E-08
31.6,-1.065200E-08
31.6,-1.085900E-08
31.6,-1.067400E-08
31.6,-1.067400E-08
31.6,-1.069400E-08
31.6,-1.065600E-08
31.6,-1.072600E-08
31.6,-1.067500E-08
31.8,-1.094300E-08
31.8,-1.069000E-08
31.8,-1.098900E-08
31.8,-1.072600E-08
31.8,-1.105600E-08
31.8,-1.084800E-08
31.8,-1.092700E-08
31.8,-1.093600E-08
31.8,-1.071500E-08
31.8,-1.081700E-08
32.0,-1.120800E-08
32.0,-1.080800E-08
32.0,-1.108100E-08
32.0,-1.077300E-08
32.0,-1.109400E-08
32.0,-1.094000E-08
32.0,-1.106600E-08
32.0,-1.082900E-08
32.0,-1.091800E-08
32.0,-1.112500E-08
32.2,-1.115200E-08
32.2,-1.102500E-08
32.2,-1.117300E-08
32.2,-1.094500E-08
32.2,-1.127000E-08
32.2,-1.104700E-08
32.2,-1.129900E-08
32.2,-1.106200E-08
32.2,-1.118000E-08
32.2,-1.123400E-08
32.4,-1.133900E-08
32.4,-1.107600E-08
32.4,-1.141100E-08
32.4,-1.126900E-08
32.4,-1.134900E-08
32.4,-1.127100E-08
32.4,-1.118800E-08
32.4,-1.137800E-08
32.4,-1.108400E-08
32.4,-1.118700E-08
32.6,-1.159300E-08
