#2024-07-18 13:38:14.956500, Temp:  28.0°C, Humi: 50.1 %
Sourced_voltage,Channel_Current
-1.5,+7.798520E-04
-1.5,+7.798550E-04
-1.5,+7.798450E-04
-1.5,+7.798510E-04
-1.5,+7.798430E-04
-1.5,+7.798630E-04
-1.5,+7.798430E-04
-1.5,+7.798600E-04
-1.5,+7.798530E-04
-1.5,+7.798510E-04
-1.4,+6.962570E-04
-1.4,+6.962670E-04
-1.4,+6.962550E-04
-1.4,+6.962560E-04
-1.4,+6.962620E-04
-1.4,+6.962720E-04
-1.4,+6.962460E-04
-1.4,+6.962600E-04
-1.4,+6.962500E-04
-1.4,+6.962650E-04
-1.3,+6.130640E-04
-1.3,+6.130420E-04
-1.3,+6.130720E-04
-1.3,+6.130590E-04
-1.3,+6.130530E-04
-1.3,+6.130510E-04
-1.3,+6.130580E-04
-1.3,+6.130580E-04
-1.3,+6.130600E-04
-1.3,+6.130500E-04
-1.2,+5.303870E-04
-1.2,+5.303820E-04
-1.2,+5.303920E-04
-1.2,+5.303760E-04
-1.2,+5.303880E-04
-1.2,+5.303780E-04
-1.2,+5.303620E-04
-1.2,+5.303930E-04
-1.2,+5.303920E-04
-1.2,+5.303800E-04
-1.1,+4.483830E-04
-1.1,+4.483890E-04
-1.1,+4.483850E-04
-1.1,+4.483900E-04
-1.1,+4.483840E-04
-1.1,+4.484020E-04
-1.1,+4.483880E-04
-1.1,+4.483910E-04
-1.1,+4.483870E-04
-1.1,+4.483820E-04
-1.0,+3.673140E-04
-1.0,+3.673260E-04
-1.0,+3.673170E-04
-1.0,+3.673210E-04
-1.0,+3.673220E-04
-1.0,+3.673180E-04
-1.0,+3.673210E-04
-1.0,+3.673050E-04
-1.0,+3.673130E-04
-1.0,+3.673120E-04
-0.8999999999999999,+2.875720E-04
-0.8999999999999999,+2.875730E-04
-0.8999999999999999,+2.875810E-04
-0.8999999999999999,+2.875650E-04
-0.8999999999999999,+2.875890E-04
-0.8999999999999999,+2.875590E-04
-0.8999999999999999,+2.875800E-04
-0.8999999999999999,+2.875680E-04
-0.8999999999999999,+2.875580E-04
-0.8999999999999999,+2.875680E-04
-0.7999999999999999,+2.098710E-04
-0.7999999999999999,+2.098820E-04
-0.7999999999999999,+2.098760E-04
-0.7999999999999999,+2.098870E-04
-0.7999999999999999,+2.098810E-04
-0.7999999999999999,+2.098700E-04
-0.7999999999999999,+2.098890E-04
-0.7999999999999999,+2.098750E-04
-0.7999999999999999,+2.098820E-04
-0.7999999999999999,+2.098730E-04
-0.7,+1.357450E-04
-0.7,+1.357530E-04
-0.7,+1.357510E-04
-0.7,+1.357480E-04
-0.7,+1.357540E-04
-0.7,+1.357500E-04
-0.7,+1.357570E-04
-0.7,+1.357490E-04
-0.7,+1.357460E-04
-0.7,+1.357420E-04
-0.6,+6.867440E-05
-0.6,+6.875750E-05
-0.6,+6.875950E-05
-0.6,+6.876930E-05
-0.6,+6.875700E-05
-0.6,+6.876550E-05
-0.6,+6.875610E-05
-0.6,+6.877560E-05
-0.6,+6.875800E-05
-0.6,+6.875290E-05
-0.5,+1.919440E-05
-0.5,+1.920820E-05
-0.5,+1.920560E-05
-0.5,+1.920060E-05
-0.5,+1.920180E-05
-0.5,+1.920580E-05
-0.5,+1.919980E-05
-0.5,+1.920370E-05
-0.5,+1.920320E-05
-0.5,+1.920870E-05
-0.3999999999999999,+1.879020E-06
-0.3999999999999999,+1.880630E-06
-0.3999999999999999,+1.879210E-06
