#2024-07-18 19:03:29.453366, Temp:  28.6°C, Humi: 49.7 %
Sourced_voltage,Channel_Current
-1.5,+7.713710E-04
-1.5,+7.713410E-04
-1.5,+7.713560E-04
-1.5,+7.713680E-04
-1.5,+7.713640E-04
-1.5,+7.713660E-04
-1.5,+7.713560E-04
-1.5,+7.713660E-04
-1.5,+7.713750E-04
-1.5,+7.713660E-04
-1.4,+6.902810E-04
-1.4,+6.902780E-04
-1.4,+6.902770E-04
-1.4,+6.902850E-04
-1.4,+6.902800E-04
-1.4,+6.902770E-04
-1.4,+6.902990E-04
-1.4,+6.902820E-04
-1.4,+6.902920E-04
-1.4,+6.902940E-04
-1.3,+6.095160E-04
-1.3,+6.095060E-04
-1.3,+6.094980E-04
-1.3,+6.095130E-04
-1.3,+6.095140E-04
-1.3,+6.095140E-04
-1.3,+6.095170E-04
-1.3,+6.095150E-04
-1.3,+6.095320E-04
-1.3,+6.095220E-04
-1.2,+5.291700E-04
-1.2,+5.291820E-04
-1.2,+5.291770E-04
-1.2,+5.291780E-04
-1.2,+5.291800E-04
-1.2,+5.291750E-04
-1.2,+5.291700E-04
-1.2,+5.291690E-04
-1.2,+5.291720E-04
-1.2,+5.291740E-04
-1.1,+4.493910E-04
-1.1,+4.493960E-04
-1.1,+4.494030E-04
-1.1,+4.494110E-04
-1.1,+4.493870E-04
-1.1,+4.493960E-04
-1.1,+4.494070E-04
-1.1,+4.493980E-04
-1.1,+4.493940E-04
-1.1,+4.494010E-04
-1.0,+3.703570E-04
-1.0,+3.703550E-04
-1.0,+3.703570E-04
-1.0,+3.703580E-04
-1.0,+3.703520E-04
-1.0,+3.703560E-04
-1.0,+3.703520E-04
-1.0,+3.703540E-04
-1.0,+3.703550E-04
-1.0,+3.703510E-04
-0.8999999999999999,+2.923910E-04
-0.8999999999999999,+2.923850E-04
-0.8999999999999999,+2.923780E-04
-0.8999999999999999,+2.923830E-04
-0.8999999999999999,+2.923780E-04
-0.8999999999999999,+2.923780E-04
-0.8999999999999999,+2.923820E-04
-0.8999999999999999,+2.923780E-04
-0.8999999999999999,+2.923770E-04
-0.8999999999999999,+2.923900E-04
-0.7999999999999999,+2.160740E-04
-0.7999999999999999,+2.160610E-04
-0.7999999999999999,+2.160650E-04
-0.7999999999999999,+2.160760E-04
-0.7999999999999999,+2.160640E-04
-0.7999999999999999,+2.160560E-04
-0.7999999999999999,+2.160570E-04
-0.7999999999999999,+2.160630E-04
-0.7999999999999999,+2.160680E-04
-0.7999999999999999,+2.160600E-04
-0.7,+1.425760E-04
-0.7,+1.425870E-04
-0.7,+1.425810E-04
-0.7,+1.425800E-04
-0.7,+1.425890E-04
-0.7,+1.425910E-04
-0.7,+1.425840E-04
-0.7,+1.425810E-04
-0.7,+1.425730E-04
-0.7,+1.425810E-04
-0.6,+7.474480E-05
-0.6,+7.484860E-05
-0.6,+7.484460E-05
-0.6,+7.485030E-05
-0.6,+7.485930E-05
-0.6,+7.483540E-05
-0.6,+7.484860E-05
-0.6,+7.484640E-05
-0.6,+7.484510E-05
-0.6,+7.485010E-05
-0.5,+2.202720E-05
-0.5,+2.202700E-05
-0.5,+2.203350E-05
-0.5,+2.203270E-05
-0.5,+2.202760E-05
-0.5,+2.203160E-05
-0.5,+2.203440E-05
-0.5,+2.202430E-05
-0.5,+2.203130E-05
-0.5,+2.203770E-05
-0.3999999999999999,+2.166900E-06
-0.3999999999999999,+2.167280E-06
-0.3999999999999999,+2.167830E-06
-0.3999999999999999,+2.167200E-06
-0.3999999999999999,+2.167240E-06
-0.3999999999999999,+2.166460E-06
-0.3999999999999999,+2.167030E-06
-0.3999999999999999,+2.167020E-06
-0.3999999999999999,+2.166900E-06
-0.3999999999999999,+2.166820E-06
-0.2999999999999998,+1.631440E-07
-0.2999999999999998,+1.616610E-07
-0.2999999999999998,+1.619780E-07
-0.2999999999999998,+1.616620E-07
-0.2999999999999998,+1.619250E-07
-0.2999999999999998,+1.615940E-07
-0.2999999999999998,+1.619510E-07
-0.2999999999999998,+1.615980E-07
-0.2999999999999998,+1.619340E-07
-0.2999999999999998,+1.615090E-07
-0.19999999999999996,+1.053700E-08
-0.19999999999999996,+1.027000E-08
-0.19999999999999996,+1.057400E-08
-0.19999999999999996,+1.025200E-08
-0.19999999999999996,+1.042700E-08
-0.19999999999999996,+1.031300E-08
-0.19999999999999996,+1.038300E-08
-0.19999999999999996,+1.044000E-08
-0.19999999999999996,+1.024600E-08
-0.19999999999999996,+1.056700E-08
-0.09999999999999987,+3.210000E-10
-0.09999999999999987,+4.350000E-10
-0.09999999999999987,+6.700000E-10
-0.09999999999999987,+3.050000E-10
-0.09999999999999987,+3.470000E-10
-0.09999999999999987,+4.640000E-10
-0.09999999999999987,+3.610000E-10
-0.09999999999999987,+5.460000E-10
-0.09999999999999987,+4.210000E-10
-0.09999999999999987,+5.130000E-10
0.0,+7.500000E-11
0.0,-2.390000E-10
0.0,+1.050000E-10
0.0,-2.530000E-10
0.0,-2.370000E-10
0.0,-2.400000E-11
0.0,-7.400000E-11
0.0,+5.400000E-11
0.0,-1.370000E-10
0.0,+9.100000E-11
0.0,-1.750000E-10
0.0,-1.700000E-10
0.0,+1.300000E-11
0.0,-5.800000E-11
0.0,+8.600000E-11
0.0,-1.780000E-10
0.0,+1.060000E-10
0.0,-2.400000E-10
0.0,+9.500000E-11
0.0,-2.270000E-10
2.0,-1.476000E-09
2.0,-1.084000E-09
2.0,-1.404000E-09
2.0,-1.109000E-09
2.0,-1.257000E-09
2.0,-1.207000E-09
2.0,-1.118000E-09
2.0,-1.254000E-09
2.0,-9.020000E-10
2.0,-1.269000E-09
4.0,-2.655000E-09
4.0,-2.265000E-09
4.0,-2.417000E-09
4.0,-2.286000E-09
4.0,-2.460000E-09
4.0,-2.172000E-09
4.0,-2.443000E-09
4.0,-2.375000E-09
4.0,-2.078000E-09
4.0,-2.419000E-09
6.0,-3.601000E-09
6.0,-3.644000E-09
6.0,-3.322000E-09
6.0,-3.375000E-09
6.0,-3.611000E-09
6.0,-3.165000E-09
6.0,-3.571000E-09
6.0,-3.282000E-09
6.0,-3.157000E-09
6.0,-3.431000E-09
8.0,-4.681000E-09
8.0,-4.488000E-09
8.0,-4.739000E-09
8.0,-4.375000E-09
8.0,-4.724000E-09
8.0,-4.399000E-09
8.0,-4.466000E-09
8.0,-4.489000E-09
8.0,-4.208000E-09
8.0,-4.410000E-09
10.0,-5.349000E-09
10.0,-5.546000E-09
10.0,-5.405000E-09
10.0,-5.565000E-09
10.0,-5.282000E-09
10.0,-5.509000E-09
10.0,-5.095000E-09
10.0,-5.376000E-09
10.0,-5.439000E-09
10.0,-5.076000E-09
12.0,-6.371000E-09
12.0,-6.137000E-09
12.0,-6.216000E-09
12.0,-6.195000E-09
12.0,-6.072000E-09
12.0,-6.185000E-09
12.0,-6.235000E-09
12.0,-5.895000E-09
12.0,-6.033000E-09
12.0,-6.188000E-09
14.0,-7.167000E-09
14.0,-6.842000E-09
14.0,-7.152000E-09
14.0,-6.720000E-09
14.0,-7.104000E-09
14.0,-6.712000E-09
14.0,-6.891000E-09
14.0,-6.985000E-09
14.0,-6.642000E-09
14.0,-6.813000E-09
16.0,-7.662000E-09
16.0,-8.015000E-09
16.0,-7.704000E-09
16.0,-7.602000E-09
16.0,-7.938000E-09
16.0,-7.788000E-09
16.0,-7.554000E-09
16.0,-7.802000E-09
16.0,-7.516000E-09
16.0,-7.822000E-09
18.0,-8.536000E-09
18.0,-8.632000E-09
18.0,-8.535000E-09
18.0,-8.651000E-09
18.0,-8.346000E-09
18.0,-8.692000E-09
18.0,-8.253000E-09
18.0,-8.652000E-09
18.0,-8.359000E-09
18.0,-8.243000E-09
20.0,-9.275000E-09
20.0,-9.375000E-09
20.0,-9.128000E-09
20.0,-9.265000E-09
20.0,-9.102000E-09
20.0,-9.126000E-09
20.0,-9.292000E-09
20.0,-8.978000E-09
20.0,-9.260000E-09
20.0,-9.176000E-09
22.0,-1.016900E-08
22.0,-9.759000E-09
22.0,-9.984000E-09
22.0,-9.808000E-09
22.0,-9.989000E-09
22.0,-9.719000E-09
22.0,-9.917000E-09
22.0,-9.902000E-09
22.0,-9.671000E-09
22.0,-9.902000E-09
24.0,-1.073400E-08
24.0,-1.066400E-08
24.0,-1.076100E-08
24.0,-1.059900E-08
24.0,-1.048400E-08
