#2024-07-16 15:35:22.208824, Temp:  27.7°C, Humi: 48.6 %
Sourced_voltage,Channel_Current
-1.5,+7.678700E-04
-1.5,+7.678800E-04
-1.5,+7.678710E-04
-1.5,+7.678850E-04
-1.5,+7.678770E-04
-1.5,+7.678730E-04
-1.5,+7.678860E-04
-1.5,+7.678900E-04
-1.5,+7.678970E-04
-1.5,+7.678950E-04
-1.4,+6.868660E-04
-1.4,+6.868930E-04
-1.4,+6.868780E-04
-1.4,+6.868860E-04
-1.4,+6.868780E-04
-1.4,+6.868720E-04
-1.4,+6.868820E-04
-1.4,+6.868840E-04
-1.4,+6.868850E-04
-1.4,+6.868830E-04
-1.3,+6.061810E-04
-1.3,+6.061880E-04
-1.3,+6.061870E-04
-1.3,+6.061910E-04
-1.3,+6.061980E-04
-1.3,+6.061980E-04
-1.3,+6.062010E-04
-1.3,+6.062000E-04
-1.3,+6.061930E-04
-1.3,+6.061980E-04
-1.2,+5.259470E-04
-1.2,+5.259280E-04
-1.2,+5.259570E-04
-1.2,+5.259380E-04
-1.2,+5.259450E-04
-1.2,+5.259360E-04
-1.2,+5.259510E-04
-1.2,+5.259410E-04
-1.2,+5.259390E-04
-1.2,+5.259470E-04
-1.1,+4.462360E-04
-1.1,+4.462390E-04
-1.1,+4.462490E-04
-1.1,+4.462460E-04
-1.1,+4.462450E-04
-1.1,+4.462300E-04
-1.1,+4.462460E-04
-1.1,+4.462360E-04
-1.1,+4.462440E-04
-1.1,+4.462320E-04
-1.0,+3.672830E-04
-1.0,+3.673060E-04
-1.0,+3.672870E-04
-1.0,+3.672900E-04
-1.0,+3.672890E-04
-1.0,+3.672940E-04
-1.0,+3.672880E-04
-1.0,+3.672930E-04
-1.0,+3.672940E-04
-1.0,+3.672970E-04
-0.8999999999999999,+2.894190E-04
-0.8999999999999999,+2.894090E-04
-0.8999999999999999,+2.894100E-04
-0.8999999999999999,+2.893980E-04
-0.8999999999999999,+2.894050E-04
-0.8999999999999999,+2.894080E-04
-0.8999999999999999,+2.894060E-04
-0.8999999999999999,+2.894060E-04
-0.8999999999999999,+2.893970E-04
-0.8999999999999999,+2.894030E-04
-0.7999999999999999,+2.131930E-04
-0.7999999999999999,+2.132010E-04
-0.7999999999999999,+2.131910E-04
-0.7999999999999999,+2.131920E-04
-0.7999999999999999,+2.131940E-04
-0.7999999999999999,+2.131850E-04
-0.7999999999999999,+2.131960E-04
-0.7999999999999999,+2.131860E-04
-0.7999999999999999,+2.132000E-04
-0.7999999999999999,+2.131880E-04
-0.7,+1.398470E-04
-0.7,+1.398540E-04
-0.7,+1.398430E-04
-0.7,+1.398550E-04
-0.7,+1.398500E-04
-0.7,+1.398480E-04
-0.7,+1.398510E-04
-0.7,+1.398400E-04
-0.7,+1.398590E-04
-0.7,+1.398570E-04
-0.6,+7.227680E-05
-0.6,+7.237040E-05
-0.6,+7.237150E-05
-0.6,+7.237540E-05
-0.6,+7.236040E-05
-0.6,+7.237260E-05
-0.6,+7.236260E-05
-0.6,+7.237020E-05
-0.6,+7.236230E-05
-0.6,+7.238180E-05
-0.5,+2.030260E-05
-0.5,+2.030480E-05
-0.5,+2.031540E-05
-0.5,+2.030970E-05
-0.5,+2.030820E-05
-0.5,+2.031250E-05
-0.5,+2.030550E-05
-0.5,+2.030920E-05
-0.5,+2.030990E-05
-0.5,+2.030830E-05
-0.3999999999999999,+1.766070E-06
-0.3999999999999999,+1.767870E-06
-0.3999999999999999,+1.767580E-06
-0.3999999999999999,+1.766340E-06
-0.3999999999999999,+1.766350E-06
-0.3999999999999999,+1.766830E-06
-0.3999999999999999,+1.766620E-06
-0.3999999999999999,+1.766430E-06
-0.3999999999999999,+1.766970E-06
-0.3999999999999999,+1.766270E-06
-0.2999999999999998,+1.102690E-07
-0.2999999999999998,+1.093620E-07
-0.2999999999999998,+1.093340E-07
-0.2999999999999998,+1.094340E-07
-0.2999999999999998,+1.092550E-07
-0.2999999999999998,+1.094640E-07
-0.2999999999999998,+1.092390E-07
-0.2999999999999998,+1.094390E-07
-0.2999999999999998,+1.092310E-07
-0.2999999999999998,+1.091800E-07
-0.19999999999999996,+6.122000E-09
-0.19999999999999996,+5.970000E-09
-0.19999999999999996,+6.124000E-09
-0.19999999999999996,+6.039000E-09
-0.19999999999999996,+6.096000E-09
-0.19999999999999996,+5.876000E-09
-0.19999999999999996,+6.184000E-09
-0.19999999999999996,+5.930000E-09
-0.19999999999999996,+6.194000E-09
-0.19999999999999996,+5.911000E-09
-0.09999999999999987,+3.340000E-10
-0.09999999999999987,+1.870000E-10
-0.09999999999999987,+3.710000E-10
-0.09999999999999987,+1.970000E-10
-0.09999999999999987,+2.980000E-10
-0.09999999999999987,+2.830000E-10
-0.09999999999999987,+3.450000E-10
-0.09999999999999987,+2.170000E-10
-0.09999999999999987,+3.700000E-10
-0.09999999999999987,+1.870000E-10
0.0,+5.400000E-11
0.0,+1.600000E-11
0.0,-4.900000E-11
0.0,+3.100000E-11
0.0,-6.700000E-11
0.0,+8.000000E-12
0.0,-1.060000E-10
0.0,+8.700000E-11
0.0,-1.530000E-10
0.0,+9.100000E-11
0.0,+1.120000E-10
0.0,-2.090000E-10
0.0,+1.070000E-10
0.0,-1.620000E-10
0.0,+1.000000E-10
0.0,-1.320000E-10
0.0,-5.800000E-11
0.0,+1.450000E-10
0.0,-9.700000E-11
0.0,-1.180000E-10
2.0,-7.190000E-10
2.0,-6.890000E-10
2.0,-7.150000E-10
2.0,-6.040000E-10
2.0,-7.310000E-10
2.0,-5.710000E-10
2.0,-7.370000E-10
2.0,-5.340000E-10
2.0,-6.710000E-10
2.0,-5.370000E-10
4.0,-1.506000E-09
4.0,-1.528000E-09
4.0,-1.505000E-09
4.0,-1.421000E-09
4.0,-1.489000E-09
4.0,-1.363000E-09
4.0,-1.553000E-09
4.0,-1.309000E-09
4.0,-1.538000E-09
4.0,-1.312000E-09
6.0,-2.227000E-09
6.0,-2.273000E-09
6.0,-2.072000E-09
6.0,-2.253000E-09
6.0,-2.018000E-09
6.0,-2.096000E-09
6.0,-2.081000E-09
6.0,-2.043000E-09
6.0,-2.122000E-09
6.0,-2.096000E-09
8.0,-2.875000E-09
8.0,-2.939000E-09
8.0,-2.894000E-09
8.0,-2.973000E-09
8.0,-2.800000E-09
8.0,-2.963000E-09
8.0,-2.698000E-09
8.0,-2.965000E-09
8.0,-2.658000E-09
8.0,-2.847000E-09
10.0,-3.319000E-09
10.0,-3.451000E-09
10.0,-3.244000E-09
10.0,-3.481000E-09
10.0,-3.203000E-09
10.0,-3.425000E-09
10.0,-3.392000E-09
10.0,-3.155000E-09
10.0,-3.442000E-09
10.0,-3.160000E-09
12.0,-3.659000E-09
12.0,-3.912000E-09
12.0,-3.662000E-09
12.0,-3.730000E-09
12.0,-3.737000E-09
12.0,-3.693000E-09
12.0,-3.790000E-09
12.0,-3.618000E-09
12.0,-3.826000E-09
12.0,-3.508000E-09
14.0,-4.195000E-09
14.0,-4.180000E-09
14.0,-4.277000E-09
14.0,-4.188000E-09
14.0,-4.193000E-09
14.0,-4.109000E-09
14.0,-4.215000E-09
