#2024-07-15 16:15:06.325335, Temp:  26.2°C, Humi: 54.3 %
Sourced_voltage,Channel_Current
-1.5,+7.788780E-04
-1.5,+7.788780E-04
-1.5,+7.788820E-04
-1.5,+7.788860E-04
-1.5,+7.788710E-04
-1.5,+7.788820E-04
-1.5,+7.788680E-04
-1.5,+7.788710E-04
-1.5,+7.788900E-04
-1.5,+7.788830E-04
-1.4,+6.950140E-04
-1.4,+6.949980E-04
-1.4,+6.950160E-04
-1.4,+6.950030E-04
-1.4,+6.950020E-04
-1.4,+6.949980E-04
-1.4,+6.950180E-04
-1.4,+6.949920E-04
-1.4,+6.950140E-04
-1.4,+6.950050E-04
-1.3,+6.115500E-04
-1.3,+6.115400E-04
-1.3,+6.115440E-04
-1.3,+6.115450E-04
-1.3,+6.115480E-04
-1.3,+6.115440E-04
-1.3,+6.115620E-04
-1.3,+6.115470E-04
-1.3,+6.115470E-04
-1.3,+6.115530E-04
-1.2,+5.286390E-04
-1.2,+5.286390E-04
-1.2,+5.286290E-04
-1.2,+5.286350E-04
-1.2,+5.286390E-04
-1.2,+5.286250E-04
-1.2,+5.286360E-04
-1.2,+5.286440E-04
-1.2,+5.286240E-04
-1.2,+5.286510E-04
-1.1,+4.464360E-04
-1.1,+4.464410E-04
-1.1,+4.464330E-04
-1.1,+4.464430E-04
-1.1,+4.464410E-04
-1.1,+4.464510E-04
-1.1,+4.464210E-04
-1.1,+4.464410E-04
-1.1,+4.464250E-04
-1.1,+4.464290E-04
-1.0,+3.651910E-04
-1.0,+3.651920E-04
-1.0,+3.651780E-04
-1.0,+3.651840E-04
-1.0,+3.651910E-04
-1.0,+3.651720E-04
-1.0,+3.652010E-04
-1.0,+3.651940E-04
-1.0,+3.651860E-04
-1.0,+3.651810E-04
-0.8999999999999999,+2.853120E-04
-0.8999999999999999,+2.853160E-04
-0.8999999999999999,+2.853170E-04
-0.8999999999999999,+2.853030E-04
-0.8999999999999999,+2.853160E-04
-0.8999999999999999,+2.853150E-04
-0.8999999999999999,+2.853280E-04
-0.8999999999999999,+2.853110E-04
-0.8999999999999999,+2.853110E-04
-0.8999999999999999,+2.853050E-04
-0.7999999999999999,+2.075910E-04
-0.7999999999999999,+2.075840E-04
-0.7999999999999999,+2.075830E-04
