#2024-07-17 16:47:51.218253, Temp:  28.7°C, Humi: 57.3 %
Sourced_voltage,Channel_Current
-1.5,+7.837530E-04
-1.5,+7.837680E-04
-1.5,+7.837550E-04
-1.5,+7.837410E-04
-1.5,+7.837370E-04
-1.5,+7.837270E-04
-1.5,+7.837270E-04
-1.5,+7.837300E-04
-1.5,+7.837300E-04
-1.5,+7.837040E-04
-1.4,+7.001840E-04
-1.4,+7.001940E-04
-1.4,+7.001920E-04
-1.4,+7.001870E-04
-1.4,+7.001810E-04
-1.4,+7.001850E-04
-1.4,+7.001810E-04
-1.4,+7.001800E-04
-1.4,+7.001810E-04
-1.4,+7.001690E-04
-1.3,+6.170390E-04
-1.3,+6.170420E-04
-1.3,+6.170470E-04
-1.3,+6.170450E-04
-1.3,+6.170370E-04
-1.3,+6.170300E-04
-1.3,+6.170350E-04
-1.3,+6.170340E-04
-1.3,+6.170420E-04
-1.3,+6.170400E-04
-1.2,+5.344320E-04
-1.2,+5.344270E-04
-1.2,+5.344260E-04
-1.2,+5.344280E-04
-1.2,+5.344190E-04
-1.2,+5.344120E-04
-1.2,+5.344220E-04
-1.2,+5.344060E-04
-1.2,+5.344190E-04
-1.2,+5.344160E-04
-1.1,+4.524980E-04
-1.1,+4.524710E-04
-1.1,+4.524840E-04
-1.1,+4.524810E-04
-1.1,+4.524710E-04
-1.1,+4.524770E-04
-1.1,+4.524660E-04
-1.1,+4.524760E-04
-1.1,+4.524700E-04
-1.1,+4.524730E-04
-1.0,+3.714320E-04
-1.0,+3.714370E-04
-1.0,+3.714350E-04
-1.0,+3.714430E-04
-1.0,+3.714430E-04
-1.0,+3.714520E-04
-1.0,+3.714460E-04
-1.0,+3.714330E-04
-1.0,+3.714400E-04
-1.0,+3.714460E-04
-0.8999999999999999,+2.917090E-04
-0.8999999999999999,+2.917010E-04
-0.8999999999999999,+2.916970E-04
-0.8999999999999999,+2.916930E-04
-0.8999999999999999,+2.917020E-04
-0.8999999999999999,+2.916970E-04
